location_id,pm2_5,pm10,no2,so2,o3,co,aqi,temperature,humidity,wind_speed,latitude,longitude
9413,7.63,13.17,1.04,0.25,65.98,114.46,2,31.54,23,3.35,44.7169685394632,26.65267181
9414,10.49,14.34,1.24,0.97,40.06,89.21,2,27.87,36,2.63,47.6520358548203,23.5548148964264
9415,10.49,14.34,1.24,0.97,40.06,89.21,2,27.64,36,2.55,47.6520963681277,23.5700862562564
9416,12.08,14.31,1.64,0.7,43.34,101.99,2,27.28,46,6.73,44.6275103527376,22.6941390227115
9417,6.22,9.4,1.58,0.16,33.57,89.67,1,26.81,35,2.01,46.9299964894645,26.39000511
9418,5.86,9.52,0.86,0.16,50.03,90.11,1,28.63,28,2.79,46.9502830494645,26.92000198
9419,8.61,11.27,1.32,1.54,58.69,106.65,1,30.92,26,4.23,44.429431573689804,24.3510815642699
9420,6.58,10.91,1.34,0.24,60.58,110.69,2,31.52,26,2.02,44.93924200023929,26.025832999723537
9421,6.58,10.91,1.34,0.24,60.58,110.69,2,31.37,27,2.02,44.984616538159,26.0179954054821
9422,6.58,10.91,1.34,0.24,60.58,110.69,2,31.66,24,2.43,44.8502273594632,26.02591705
9423,6.58,10.91,1.34,0.24,60.58,110.69,2,31.62,25,2.0,44.9228883932407,26.0367701949202
9424,6.58,10.91,1.34,0.24,60.58,110.69,2,31.62,25,2.0,44.9436201793188,26.0486279566706
9425,11.2,14.95,1.49,0.36,26.31,91.54,2,28.14,30,2.11,47.1950645394648,23.04690552
9427,5.08,7.59,1.51,0.36,63.21,87.94,2,25.57,35,3.59,47.953186000178874,26.068075000351556
9428,11.79,12.67,2.28,2.02,47.33,117.95,2,23.77,64,4.64,45.7554931594634,21.22745323
9429,11.79,12.67,2.28,2.02,47.33,117.95,2,23.76,64,4.54,45.7766551194503,21.2209019567555
9430,9.24,18.33,0.89,0.46,80.87,120.37,2,26.34,45,4.77,45.2710360002879,28.42445600003764
9431,10.36,13.05,1.29,1.78,79.82,121.92,2,29.27,35,1.89,45.08272799972959,24.369788999824653
9432,7.83,11.64,1.02,0.33,52.03,106.06,1,31.81,23,3.85,43.912879702044,25.9741576196171
9433,7.83,11.64,1.02,0.33,52.03,106.06,1,31.76,22,3.47,43.8754389994635,25.931781
9434,6.23,10.2,2.06,0.18,31.33,95.64,1,30.5,24,2.64,47.215635999942094,27.76872799966836
9435,48.67,217.79,2.58,0.57,67.97,99.43,5,27.62,25,3.96,41.1551,80.2613
9437,10.38,15.43,0.44,1.71,88.17,76.58,2,25.78,17,3.8,44.296699999999994,86.04970000000002
9438,1.66,1.71,0.76,0.85,31.38,105.58,1,21.43,80,2.62,49.608647,19.966008
9439,9.13,9.94,2.82,0.86,81.27,118.9,2,26.65,49,1.95,35.123954,-80.907577
9440,84.46,86.31,3.84,2.15,33.1,358.0,5,18.58,92,2.89,43.7783,125.245
9441,3.56,4.09,7.32,2.8,44.81,186.58,1,22.75,62,2.54,50.817217,19.118997
9442,9.48,11.02,8.0,2.12,15.54,120.5,1,20.71,87,0.58,29.546699999999998,103.77049999999998
9443,18.41,21.12,21.31,13.39,9.3,230.43,2,27.88,70,1.44,23.3916,113.2146
9444,28.88,34.6,9.13,7.51,27.93,238.71,3,19.77,93,1.29,31.878888889999995,106.75138889999998
9445,34.47,40.49,19.0,41.12,44.98,316.49,3,27.68,79,2.54,31.309699999999996,120.669
9446,9.4,10.25,2.82,0.79,80.51,118.66,2,26.41,50,1.97,35.213171,-80.874084
9447,41.3,46.85,15.03,32.13,47.12,278.63,3,27.21,81,2.16,31.299399999999995,120.543
9448,11.04,12.5,2.41,1.57,47.86,172.81,2,17.27,84,2.45,46.5888,131.1572
9449,1.73,3.26,0.18,0.2,65.0,115.58,2,10.56,91,1.51,65.040073,-14.04761
9450,6.85,7.46,4.77,1.0,9.42,171.13,1,25.26,91,1.24,22.735,108.3275
9451,3.4,4.08,1.96,1.51,32.19,146.76,1,24.56,91,2.45,21.6533,110.9294
9452,33.18,35.93,3.63,5.51,57.59,125.19,3,24.77,91,2.12,29.7046,115.9584
9453,32.96,36.74,5.23,10.42,61.39,142.32,3,18.73,81,1.18,26.6761,118.09659999999998
9454,10.44,12.46,9.89,2.42,12.97,172.28,2,21.81,89,0.32,28.7199,104.5742
9455,36.68,39.71,4.53,4.85,60.2,193.16,3,24.01,72,2.48,29.4906,106.6349
9456,2.57,3.04,0.92,0.17,85.51,70.37,2,20.0,54,1.92,43.02421,-108.3637
9457,124.63,132.3,26.48,33.89,18.62,444.36,5,24.78,91,4.12,32.0551,118.7538
9458,13.2,14.37,1.84,0.68,19.2,120.52,2,18.58,89,0.89,34.37799999999999,108.86900000000001
9459,56.14,64.0,17.29,18.58,65.49,245.84,4,25.32,84,1.17,25.4325,119.0141
9460,64.59,70.18,9.92,20.24,52.14,274.18,4,28.35,76,3.59,31.563099999999995,120.245
9461,61.23,64.53,27.82,15.61,24.22,443.04,4,22.9,86,0.22,36.8194,118.30920000000002
9462,56.14,64.0,17.29,18.58,65.49,245.84,4,23.87,84,1.11,25.455299999999998,119.00149999999998
9463,4.06,4.25,3.75,1.54,48.41,156.37,1,22.5,63,2.34,50.284,19.564044
9464,3.49,3.6,2.28,1.28,42.78,135.14,1,23.34,62,4.22,50.08119699981343,19.89535799991123
9465,3.49,3.6,2.28,1.28,42.78,135.14,1,23.71,63,4.44,50.057447,19.946008
9466,0.5,0.73,0.09,0.12,70.63,75.6,2,1.22,89,0.21,-35.285307,149.131579
9467,2.0,3.93,2.22,0.5,67.41,115.1,2,20.43,67,1.75,57.7013899995155,11.99501
9468,5.28,5.88,8.41,2.04,48.85,116.34,1,20.47,75,4.81,55.60638800021767,13.001964000067606
9469,23.11,24.95,14.93,11.35,32.84,250.49,2,22.34,94,1.89,37.4822,121.44780000000002
9470,3.82,4.03,1.46,0.32,55.84,161.71,1,16.68,80,0.52,59.31721999952921,18.04918
9471,0.5,0.5,0.49,0.0,33.35,94.8,1,10.32,63,0.99,67.8788909996258,21.070004
9472,7.06,7.71,6.31,0.76,71.27,141.88,2,20.75,56,1.39,35.972347,-81.933072
9473,3.82,4.03,1.46,0.32,55.84,161.71,1,16.68,80,0.52,59.3169399995293,18.057501
9474,3.82,4.03,1.46,0.32,55.84,161.71,1,16.57,80,0.59,59.3411099995295,18.05862
9475,9.23,9.49,1.65,0.22,26.29,135.6,1,17.57,83,3.42,57.8108330000212,15.564736000433584
9478,5.0,5.59,7.94,2.08,47.72,114.33,1,20.19,73,3.86,55.70083199998794,13.200842000157573
9479,4.14,4.82,6.94,1.43,39.79,113.6,1,20.42,75,4.81,55.583889999499696,13.00806
9480,4.81,7.21,7.34,2.53,47.48,141.84,1,16.45,75,2.55,59.832499999534,18.63112
9481,0.5,0.5,0.78,0.26,50.7,113.47,1,13.76,72,1.65,64.7504999995859,20.9605
9482,6.57,6.7,1.02,0.09,34.41,132.59,1,18.72,77,2.49,58.4113999995214,15.6304
9483,3.94,4.48,6.19,0.71,52.18,130.68,1,20.16,78,2.72,56.67201299979214,12.86332800029772
9484,2.16,2.38,0.53,0.1,31.18,101.71,1,15.15,72,2.77,62.3875999995595,17.3099
9486,2.59,2.86,1.09,0.19,37.38,113.51,1,16.95,74,3.2,60.60829900015628,15.629399999960564
9487,42.77,45.23,17.15,10.25,28.65,425.18,3,23.68,98,1.56,37.177,119.94100000000002
9488,0.96,1.2,0.76,0.33,48.32,112.18,1,15.02,68,2.8,63.2911989995694,18.7166
9489,10.1,10.72,2.87,0.49,34.18,128.67,2,18.13,77,1.88,57.16450099998325,14.782500000435084
9491,9.63,9.96,6.77,1.86,60.32,142.91,2,18.23,91,1.85,56.263900999905566,15.621000000164154
9492,5.0,5.59,7.94,2.08,47.72,114.33,1,20.45,72,3.84,55.6487010000984,13.223499999956404
9493,1.89,3.84,2.12,0.49,68.39,114.81,2,20.52,66,1.24,57.863400000129,11.92159999963088
9494,1.79,3.25,1.6,0.57,79.43,111.51,2,19.85,63,0.58,57.95249899983671,12.402999999919404
9495,2.65,3.67,3.31,0.8,72.52,118.05,2,19.57,62,0.49,57.7200999995156,12.9392
9496,6.6,6.7,1.09,0.1,34.22,135.5,1,18.5,79,2.55,58.5959739995229,16.192314
9497,2.68,3.01,5.46,0.48,64.54,105.67,2,18.84,54,5.05,41.18222,-104.77833599999998
9498,149.21,156.87,32.69,27.02,22.83,606.91,5,24.68,93,2.8,32.4625,119.9189
9499,20.1,24.55,7.86,4.01,31.82,201.82,2,20.31,89,1.25,30.136599999999998,104.6617
9500,5.97,7.68,0.81,1.35,41.1,80.2,1,24.11,95,1.1,28.4586,119.93000000000002
9501,46.91,49.0,15.46,8.51,32.55,293.58,3,22.95,94,3.01,35.27,115.455
9502,42.98,50.03,17.84,35.05,54.9,309.27,3,26.47,85,2.47,31.656000000000002,120.734
9503,72.88,74.76,10.95,2.5,36.47,658.63,4,19.57,64,4.07,46.586000000000006,125.153
9504,10.52,12.63,7.49,2.32,30.78,273.82,2,23.68,55,1.31,19.409853333333,-98.150011111111
9505,2.73,4.35,5.22,0.61,25.94,116.58,1,22.31,63,1.38,51.204502999999995,16.180513
9506,5.27,8.19,0.97,0.31,52.27,111.53,1,26.3,52,3.92,40.58891800028266,23.031689000098456
9507,2.4,2.71,2.34,0.48,28.09,150.6,1,18.21,67,1.64,19.260305555556,-99.645722222222
9508,2.23,3.69,0.6,0.32,40.07,142.42,1,27.81,84,2.23,22.634199999999996,114.40999999999998
9509,72.29,74.49,11.05,8.62,40.21,350.27,4,24.08,95,1.52,34.27609999999999,117.17899999999999
9510,1.87,2.6,1.7,0.09,78.82,89.37,2,19.21,57,3.19,42.82231,-106.36501000000001
9511,34.55,37.75,13.81,13.85,36.37,246.11,3,23.25,79,1.96,35.175999999999995,113.24670000000002
9512,4.8,7.09,0.98,0.11,37.07,114.44,1,27.97,56,6.1,40.65784454,22.80236626
9513,40.92,44.56,6.02,7.18,59.57,213.83,3,24.9,76,1.69,29.7091,106.45219999999999
9514,6.23,10.99,1.12,1.43,91.82,101.35,2,28.28,56,2.3,37.99510999998216,23.819420999904715
9515,61.03,63.7,11.04,7.98,39.89,335.28,4,24.76,93,0.46,34.7837,117.28520000000002
9516,38.45,41.46,5.83,6.91,54.94,190.52,3,24.08,78,1.11,29.5983,106.2953
9517,16.88,22.09,10.75,18.36,53.66,160.37,2,28.17,80,4.39,31.3008,121.467
9518,56.64,65.12,24.27,34.49,36.91,342.09,4,27.38,83,4.27,32.000499999999995,120.86
9519,98.94,105.52,13.98,19.26,47.29,383.06,5,27.13,80,2.55,31.920000000000005,120.26800000000001
9520,2.51,2.94,3.92,0.47,51.66,121.33,1,19.75,45,2.45,41.266192,-77.230933
9521,59.35,61.26,13.3,9.76,35.43,363.17,4,23.44,98,1.21,32.9314,117.30920000000002
9522,12.0,14.41,6.24,2.18,21.88,129.11,2,20.65,88,1.33,30.0506,103.8986
9523,19.74,21.7,1.08,2.28,61.43,109.0,2,24.76,91,1.79,27.962999999999997,116.3565
9524,126.38,132.51,11.19,13.09,48.07,406.42,5,24.89,95,2.96,31.817399999999996,119.9805
9525,59.35,61.26,13.3,9.76,35.43,363.17,4,23.38,98,1.32,32.89769999999999,117.3145
9526,12.21,14.46,2.26,1.18,56.06,114.43,2,14.5,63,1.34,-32.937001,-71.273726
9527,8.43,9.86,2.7,3.36,41.75,91.69,1,23.81,91,2.41,28.9808,118.86210000000001
9528,31.35,32.96,1.54,1.53,27.09,152.41,3,21.77,95,1.51,29.315,110.4417
9529,17.01,20.93,7.38,9.21,50.21,129.83,2,29.4,73,2.33,30.0911,120.598
9530,122.54,134.4,10.07,55.35,0.33,1391.62,5,19.99,90,1.83,41.9086,123.5953
9531,33.76,35.54,10.16,7.48,17.31,209.37,3,24.64,94,1.3,32.0197,112.155
9532,44.82,46.57,12.12,9.65,23.76,240.09,3,24.58,94,1.24,32.090300000000006,112.2106
9533,4.28,4.59,1.74,1.89,94.37,103.45,2,27.19,39,3.47,36.7841,-87.8499
9534,4.66,6.19,1.15,0.71,47.05,176.92,1,27.42,81,2.85,22.5861,113.8953
9535,5.19,7.96,0.85,1.42,82.86,95.58,2,29.75,58,1.87,38.05132200026413,23.53843199989134
9536,7.52,8.78,4.83,2.42,44.36,199.22,1,27.25,82,2.31,22.5835,113.0731
9537,3.02,3.78,3.34,0.34,5.6,113.05,1,14.67,94,1.15,26.8576,100.2143
9538,5.85,9.46,1.04,1.43,84.19,98.48,2,28.73,53,3.05,38.06963348,23.77688599
9539,33.18,35.93,3.63,5.51,57.59,125.19,3,24.73,91,2.4,29.7295,115.9877
9540,2.93,5.38,4.18,3.87,30.51,89.87,1,27.38,87,1.3,23.671400000000002,116.6339
9541,37.6,40.9,24.19,16.8,23.29,406.1,3,22.96,92,2.66,37.4658,118.50189999999999
9542,25.08,33.95,8.81,4.16,27.09,253.45,3,18.86,94,1.74,31.1317,104.38260000000001
9543,42.2,45.18,8.54,7.53,33.46,228.32,3,22.14,92,3.44,31.036200000000004,112.18489999999998
9544,5.42,7.02,4.62,0.98,10.73,142.02,1,16.24,90,2.12,24.960800000000003,102.62509999999999
9545,37.52,42.59,7.46,7.45,38.32,309.79,3,21.7,83,1.19,30.8064,106.056
9546,3.32,3.47,2.34,1.24,37.83,131.76,1,23.41,63,5.18,50.100569,20.122561
9547,15.42,17.26,14.11,7.08,26.44,193.73,2,17.9,91,0.96,27.898,102.2625
9548,118.04,123.67,10.73,3.71,21.72,311.5,5,20.11,82,0.82,41.5881,120.4318
9549,23.04,28.0,13.66,21.16,41.27,160.79,2,28.07,90,2.4,30.2747,120.06330000000001
9550,2.58,2.66,1.53,1.06,37.14,120.5,1,23.43,65,3.9,49.991442,19.936792
9552,2.1,2.19,0.5,0.04,29.11,138.91,1,11.66,69,1.45,29.6541,91.1774
9553,30.31,32.69,19.27,13.16,26.58,308.85,3,24.08,94,1.52,37.5436,121.3181
9554,2.45,4.44,2.89,2.37,30.17,80.66,1,27.19,89,0.95,23.544299999999996,116.32640000000002
9555,3.32,3.47,2.34,1.24,37.83,131.76,1,23.71,63,4.8,50.098508,20.018269
9556,3.13,4.58,0.7,0.55,42.79,154.48,1,27.32,80,2.12,22.738,114.06780000000002
9557,38.14,40.78,16.62,9.6,28.82,255.04,3,22.13,86,1.95,33.737,113.29189999999998
9558,75.13,77.25,10.54,2.63,35.2,699.08,5,19.97,62,4.14,46.6215,124.90419999999999
9559,29.42,32.67,4.51,7.82,58.3,128.05,3,24.9,91,1.72,28.6424,115.89210000000001
9560,16.12,28.63,5.25,1.51,49.77,118.33,2,18.93,47,4.76,36.54579999999999,104.17309999999999
9561,20.14,21.12,2.99,3.9,45.95,158.56,2,22.86,73,1.56,34.687099999999994,112.46569999999998
9562,15.16,16.5,0.35,0.58,60.16,96.02,2,24.25,89,2.1,28.2475,117.0311
9563,16.21,17.06,1.43,0.45,9.59,128.72,2,18.29,93,0.81,34.5023,109.4259
9564,18.28,20.63,6.9,3.95,9.67,200.31,2,25.51,89,1.66,23.094799999999996,109.6014
9565,17.61,31.74,10.58,3.85,59.97,140.23,2,23.25,32,0.97,38.4975,106.2328
9566,5.8,9.79,0.98,1.4,91.45,99.58,2,29.28,57,2.47,37.99945831,23.73304749
9567,5.8,9.79,0.98,1.4,91.45,99.58,2,26.93,56,1.79,37.93199799970204,23.7130200002631
9568,20.1,24.55,7.86,4.01,31.82,201.82,2,20.62,88,1.29,30.1506,104.6356
9569,65.39,72.36,18.88,23.06,16.7,310.65,4,26.16,93,2.76,28.604700000000005,112.3347
9570,66.07,76.14,10.52,17.22,48.52,216.74,4,18.49,87,0.67,37.8731,113.4894
9571,62.06,68.77,17.8,19.47,17.6,293.04,4,26.12,94,2.76,28.5819,112.3744
9572,118.86,123.26,25.07,6.3,26.71,510.5,5,24.51,93,3.57,30.371399999999998,114.89890000000001
9573,8.43,9.14,4.43,0.64,67.39,127.17,2,26.1,51,1.68,35.438556,-81.27675
9574,17.43,18.93,1.48,1.36,30.4,122.33,2,24.26,92,0.97,28.255799999999997,109.64139999999999
9575,9.19,10.02,5.61,1.45,26.28,178.74,1,24.33,41,1.63,21.103055555556,-101.63611111111001
9576,31.25,33.92,9.92,5.8,52.48,235.68,3,23.0,73,1.37,39.08769999999999,117.307
9577,1.26,1.88,1.2,0.05,19.92,78.99,1,21.69,59,0.7,46.16259999999076,6.005179999802816
9578,1.72,2.4,2.44,0.11,21.71,86.95,1,21.52,57,1.06,46.231100000206006,6.074170000073853
9579,1.64,2.21,1.97,0.22,23.67,83.04,1,21.55,58,1.51,46.19560000000795,6.2112500000923445
9580,8.06,11.33,9.83,0.36,19.42,228.86,1,22.08,70,1.22,46.02589572569159,8.96752215525154
9581,8.06,11.33,9.83,0.36,19.42,228.86,1,23.58,66,0.78,46.16030000011032,8.933940000200698
9582,1.48,1.77,2.75,0.3,41.83,93.04,1,20.19,65,0.43,46.95100000021143,7.440870000368799
9583,2.15,2.63,4.68,0.57,29.31,96.89,1,21.43,72,0.86,47.566999999575025,7.594709999797136
9584,3.68,4.17,4.84,0.54,41.68,101.58,1,20.04,61,0.65,46.52199999998234,6.639630000397568
9585,3.21,3.67,4.09,0.69,37.09,106.81,1,18.45,71,1.81,47.4069895689662,9.39431174673672
9586,2.15,2.63,4.68,0.57,29.31,96.89,1,21.43,72,0.86,47.56590000002686,7.58208000041445
9587,0.66,0.76,1.56,0.06,27.15,91.56,1,20.67,68,1.23,47.38679999983631,8.539810000257768
9588,8.06,11.33,9.83,0.36,19.42,228.86,1,22.08,70,1.22,46.01110000001776,8.957100000139862
9589,0.66,0.76,1.56,0.06,27.15,91.56,1,20.67,68,1.23,47.377600000102944,8.530410000378652
9590,1.57,1.92,2.53,0.12,33.52,101.44,1,19.68,76,0.59,47.06739999978191,8.463329999861337
9591,2.13,2.47,3.27,0.45,33.54,99.63,1,20.59,67,1.51,47.4028999998603,8.613400000010936
9592,72.37,77.59,16.76,14.17,15.6,304.87,4,26.53,86,0.22,28.2189,112.8872
9593,3.27,3.79,6.14,0.72,38.14,105.93,1,18.9,67,1.42,47.049500000117035,6.979150000270615
9594,2.54,2.9,3.78,0.53,34.29,101.31,1,19.6,72,1.66,47.47979999984894,8.904680000206188
9595,3.26,3.74,5.19,0.56,42.92,103.97,1,20.57,64,2.22,46.81309999982213,6.944479999783753
9596,62.63,72.46,13.26,15.67,41.11,366.15,4,22.18,87,1.62,37.085100000000004,114.5237
9597,10.01,15.15,1.97,5.99,60.74,103.0,2,24.98,95,1.25,28.577300000000005,121.377
9598,5.35,5.6,0.83,0.4,65.71,127.0,2,18.22,85,1.47,43.856665,18.398205
9599,41.3,46.85,15.03,32.13,47.12,278.63,3,27.26,80,2.22,31.326400000000003,120.596
9600,6.06,7.47,0.5,0.38,112.93,100.62,3,26.42,63,0.67,34.364167,-77.838611
9601,30.31,32.69,19.27,13.16,26.58,308.85,3,23.73,93,1.86,37.543299999999995,121.3719
9602,20.9,23.46,13.04,10.92,46.73,211.5,2,22.41,93,0.95,31.1986,107.5082
9603,18.93,21.17,11.99,9.9,47.69,203.22,2,22.91,93,1.02,31.279699999999995,107.5272
9604,5.8,9.79,0.98,1.4,91.45,99.58,2,29.64,62,1.72,37.9432869,23.64751053
9605,134.15,143.12,28.71,41.82,18.52,489.61,5,24.65,92,4.33,32.10649999999999,118.8086
9606,8.06,9.07,7.67,1.05,17.73,218.17,1,24.7,53,2.55,20.674836111111002,-101.35582777777998
9607,2.38,2.7,1.73,0.88,67.6,80.68,2,16.08,57,2.94,41.32307,-105.61361
9608,59.92,65.7,32.26,23.16,37.3,352.92,4,23.49,60,0.68,35.7306,114.28780000000002
9609,53.88,56.88,4.12,2.43,28.01,229.11,4,19.76,80,0.36,35.0147,110.99559999999998
9610,9.48,11.06,1.29,0.34,38.35,96.62,1,15.08,88,2.22,34.5814,105.7281
9611,4.09,4.28,0.66,0.02,73.07,67.77,2,18.19,40,1.59,41.905004,-109.849956
9612,3.4,4.08,1.96,1.51,32.19,146.76,1,24.63,91,2.22,21.6828,110.8592
9613,5.22,5.99,5.97,1.14,23.81,141.23,1,10.42,96,0.63,27.8317,99.7056
9614,17.85,20.0,4.65,3.19,54.5,116.29,2,27.75,73,0.61,25.9118,114.9064
9615,32.24,33.02,1.48,2.07,102.63,239.3,3,22.8,85,2.21,40.71359999999999,120.90920000000001
9617,81.06,87.16,8.74,17.27,55.05,307.55,5,28.16,76,3.32,31.6219,120.27499999999999
9618,5.85,9.46,1.04,1.43,84.19,98.48,2,29.3,58,2.36,38.02081100010977,23.688360999575632
9619,5.85,9.46,1.04,1.43,84.19,98.48,2,28.83,54,2.82,38.03083700003538,23.787372000447597
9620,68.31,72.27,12.32,6.96,22.33,367.72,4,19.22,86,2.99,45.76669999999999,126.635
9621,76.39,80.2,16.42,8.4,20.89,431.29,5,19.34,86,2.96,45.74779999999999,126.593
9622,7.53,24.16,0.41,0.5,74.41,79.97,2,27.84,49,1.87,32.529461111111,-116.92128055556
9623,147.35,156.92,36.21,42.97,18.07,595.95,5,24.37,89,2.45,32.3761,119.389
9624,15.42,17.26,14.11,7.08,26.44,193.73,2,16.72,91,0.62,27.8415,102.27210000000001
9625,62.63,72.46,13.26,15.67,41.11,366.15,4,22.11,88,1.54,37.0349,114.5062
9626,4.8,7.09,0.98,0.11,37.07,114.44,1,27.46,53,5.37,40.6337738,22.945287699999998
9627,9.19,10.02,5.61,1.45,26.28,178.74,1,24.19,42,1.56,21.118055555556,-101.60216666666999
9628,6.86,7.77,5.11,1.73,33.46,194.16,1,17.76,54,1.74,4.637735,-74.09486
9629,5.99,9.18,0.96,0.68,76.74,105.28,2,28.23,42,3.0,39.66749954,22.45333672
9630,6.14,8.71,0.71,0.39,61.56,103.45,2,29.22,53,0.97,39.36638641,22.94306374
9631,7.53,24.16,0.41,0.5,74.41,79.97,2,28.55,53,2.34,32.4975,-116.97694444444
9632,101.21,103.53,7.08,3.21,29.44,434.64,5,18.43,93,2.99,43.84629999999999,125.28409999999998
9633,41.23,44.25,19.46,12.88,19.47,293.58,3,23.46,81,0.85,34.77134,113.65724
9634,2.79,2.93,2.25,0.72,35.29,134.55,1,21.95,82,2.21,49.802075,19.04861
9635,2.79,2.93,2.25,0.72,35.29,134.55,1,21.95,82,2.21,49.813464,19.027318
9636,7.14,22.55,4.35,0.23,59.24,55.27,2,22.84,20,2.81,39.7978,98.2672
9637,18.07,19.77,1.05,2.38,64.18,106.14,2,24.78,91,2.03,28.0007,116.3564
9638,73.56,79.35,23.19,20.51,8.37,327.8,4,24.71,85,1.32,29.355,113.2117
9639,132.74,138.36,3.36,7.16,59.59,331.5,5,24.86,94,2.93,31.751,119.579
9640,132.74,138.36,3.36,7.16,59.59,331.5,5,24.86,94,2.93,31.737,119.579
9641,9.5,11.38,6.5,0.46,45.8,137.57,1,25.53,50,1.98,35.8145,-80.2627
9642,0.57,0.91,0.95,0.06,41.58,95.17,1,20.79,55,3.64,49.61157000022714,6.118469999695286
9643,13.64,14.43,12.69,5.86,63.49,278.04,2,22.12,91,3.55,39.1311,121.74850000000002
9644,1.49,3.52,0.76,0.44,32.15,70.54,1,28.3,86,0.96,23.366700000000005,116.6794
9645,0.58,0.9,1.07,0.08,38.93,94.97,1,20.95,55,3.4,49.72226000000245,6.305330000147759
9647,17.96,25.36,11.71,4.49,24.17,183.29,2,19.77,90,1.94,30.7236,103.9728
9648,0.58,0.95,0.92,0.06,41.63,95.18,1,20.78,58,2.86,49.7318099998994,5.847140000027115
9649,0.56,0.91,0.93,0.05,41.86,95.2,1,19.8,58,4.41,49.94395999949975,6.175910000133973
9650,0.58,0.93,1.0,0.06,40.0,94.77,1,20.85,55,4.13,49.50504000003322,5.976939999982496
9651,0.58,0.9,1.07,0.06,39.18,94.68,1,21.01,55,3.74,49.59769000023517,6.137590000018973
9652,53.81,66.19,7.27,15.65,69.43,161.85,4,19.75,82,0.7,37.777800000000006,112.4783
9653,9.89,12.03,3.23,0.43,55.04,124.23,1,25.95,51,3.11,35.988278,-77.5843
9654,2.58,2.66,1.53,1.06,37.14,120.5,1,23.49,65,3.83,49.971047,19.830422
9655,8.39,10.32,3.37,3.03,20.98,133.2,1,17.82,94,0.36,26.256399999999996,105.9439
9656,12.42,16.83,2.64,8.09,63.27,109.81,2,25.01,95,0.98,28.6459,121.27300000000001
9657,5.93,7.88,4.92,0.89,7.24,144.29,1,16.29,90,2.19,25.0669,102.6742
9658,4.06,4.9,3.5,1.46,74.52,127.87,2,18.08,86,1.21,59.91975,10.68973
9659,7.39,8.39,2.33,1.44,21.42,111.71,1,18.26,95,1.22,26.6266,106.62429999999999
9660,14.56,19.02,3.71,1.65,12.36,159.84,2,16.56,96,0.91,33.1138,107.0089
9661,5.89,9.29,4.64,0.3,60.95,118.85,2,25.08,51,0.3,35.434767,-83.442133
9662,38.19,43.16,8.62,9.8,46.44,311.25,3,21.76,83,1.29,30.7856,106.1064
9663,3.65,3.93,1.86,1.27,68.74,141.99,2,25.34,63,2.76,49.690169,21.7497
9664,12.11,16.25,6.51,10.87,46.25,114.77,2,27.28,97,1.82,29.773300000000003,121.633
9665,88.7,94.31,19.81,15.15,25.83,382.72,5,24.87,94,2.13,33.598099999999995,119.03600000000002
9666,5.08,5.62,2.69,0.83,10.13,108.77,1,29.25,94,0.6,32.57139999999999,110.8839
9667,118.86,123.26,25.07,6.3,26.71,510.5,5,24.48,94,2.15,30.2019,114.89879999999998
9668,91.44,93.27,29.25,32.7,11.52,869.09,5,20.47,90,1.71,41.097100000000005,122.9642
9669,3.62,4.18,1.24,0.18,90.17,72.79,2,14.35,47,0.99,42.5275,-108.7203
9670,78.51,80.86,20.11,32.57,0.39,779.03,5,20.35,90,1.57,41.2991,123.149
9671,91.44,93.27,29.25,32.7,11.52,869.09,5,20.5,90,1.77,41.0833,122.93409999999999
9672,205.57,219.83,34.93,29.82,24.16,708.07,5,17.96,93,0.55,40.9081,117.95309999999999
9673,16.79,17.32,1.95,1.35,15.57,164.72,2,17.18,97,1.04,41.73250000000001,125.9446
9674,9.6,14.56,4.52,1.57,81.28,86.04,2,27.77,15,2.26,43.871100000000006,87.5525
9675,11.54,22.73,2.34,0.82,67.72,78.74,2,20.19,43,1.49,36.0464,103.831
9676,5.53,6.49,1.21,0.74,22.02,106.51,1,23.89,92,0.65,27.6944,109.1753
9677,5.53,6.49,1.21,0.74,22.02,106.51,1,23.64,92,0.6,27.734399999999997,109.1839
9678,83.59,85.67,11.52,9.45,38.23,369.53,5,23.68,95,1.42,34.1781,117.1694
9679,120.77,133.28,14.17,23.18,3.88,694.97,5,19.59,88,1.06,42.2867,123.84860000000002
9680,59.47,65.81,29.51,21.74,32.53,355.31,4,23.0,71,1.62,36.06810000000001,114.361
9681,62.21,65.96,4.01,3.1,40.79,251.4,4,18.86,79,1.19,42.0353,119.2658
9682,42.77,46.26,20.97,15.49,24.12,297.21,3,23.41,81,0.85,34.80246,113.67526
9683,13.2,14.37,1.84,0.68,19.2,120.52,2,18.96,88,1.15,34.2749,108.88200000000002
9684,59.45,71.87,6.76,15.03,62.15,168.02,4,19.11,78,1.31,37.6945,112.7532
9685,22.32,23.61,9.9,4.33,33.31,208.93,2,21.89,87,1.91,40.65109999999999,122.21500000000002
9687,13.47,14.67,1.85,0.93,23.31,130.65,2,19.33,85,0.39,34.15460000000001,108.90599999999999
9688,9.13,24.17,7.49,2.57,79.19,111.79,2,28.24,17,3.47,45.6094,84.895
9689,64.34,65.99,24.91,10.49,30.56,470.42,4,25.73,89,1.7,35.9608,120.1983
9690,51.76,55.0,8.47,4.69,27.77,206.59,4,23.92,94,2.67,29.8683,114.33749999999999
9691,1.73,2.77,1.23,0.03,78.67,86.58,2,18.86,53,1.08,43.87483,-106.50974
